,number,date,range,concept,negation,hof,location,correct_answ,hof_answ,location_answ,negation_answ,bleu_score,levenstein_sim,cosine_sim,jaccard_sim,Elmo_cosine,new_cosine_sim
174,175,2/12/20 4:25,htn,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.5,0.6145977973937988,0.536808118224144
175,176,2/12/20 4:26,HTN,Hypertensive disease,0,0,Structure of right knee,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.5,0.6145977973937988,0.536808118224144
176,177,2/12/20 4:26,HTN,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.5,0.6145976781845093,0.536808118224144
177,178,2/12/20 4:27,Hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.614597737789154,0.536808118224144
178,179,2/12/20 4:27,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.533333333,0.614597737789154,0.536808118224144
179,180,2/12/20 4:27,CHF,Congestive heart failure,0,0,Heart Atrium,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.9040688872337341,1.0
180,181,2/12/20 4:27,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.9015616178512573,1.0
181,182,2/12/20 4:28,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.9015215039253235,1.0
182,183,2/12/20 4:28,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.9015201926231384,1.0
183,184,2/12/20 4:29,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.9015201330184937,1.0
184,185,2/12/20 4:29,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.833333333,0.9015201330184937,1.0
185,186,2/12/20 4:30,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.370900422334671,-0.02618431895971298
186,187,2/12/20 4:30,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.3767637610435486,-0.02618431895971298
187,188,2/12/20 4:30,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.377177894115448,-0.02618431895971298
188,189,2/12/20 4:30,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.3772224187850952,-0.02618431895971298
189,190,2/12/20 4:31,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,Coronary artery,0,,,,0.0,0.04444444400000001,0.170714828,0.15,0.3772272765636444,-0.02618431895971298
190,191,2/12/20 4:32,NPH,"Hydrocephalus, Normal Pressure",0,0,,1,1.0,1.0,1.0,0.0,0.066666667,0.077783883,0.166666667,0.34381988644599915,0.0158641350766023
191,192,2/12/20 4:32,NPH,"Hydrocephalus, Normal Pressure",0,0,,1,1.0,1.0,1.0,0.0,0.066666667,0.077783883,0.166666667,0.3410269618034363,0.0158641350766023
192,193,2/12/20 4:32,nph,"Hydrocephalus, Normal Pressure",0,0,,1,1.0,1.0,1.0,0.0,0.066666667,0.077783883,0.10526315800000001,0.3408733010292053,0.0158641350766023
193,194,2/12/20 4:33,CAD,Coronary Artery Disease,0,0,Lung,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.9102516174316406,1.0
194,195,2/12/20 4:33,CAD,Coronary Artery Disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.9134791493415833,1.0
195,196,2/12/20 4:33,CAD,Coronary Artery Disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.9136833548545837,1.0
196,197,2/12/20 4:33,CAD,Coronary Artery Disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.9137068390846252,1.0
197,198,2/12/20 4:33,CAD,Coronary Artery Disease,0,0,,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.9137095212936401,1.0
198,199,2/12/20 4:34,CAD,Coronary Artery Disease,0,1,,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.625,0.9137097597122192,1.0
199,200,2/12/20 4:34,COPD,Chronic Obstructive Airway Disease,0,0,,1,1.0,1.0,1.0,0.638888889,0.7894736840000001,0.8808173840000001,0.6,0.7500670552253723,0.49729129709303377
200,201,2/12/20 4:34,COPD,Chronic Obstructive Airway Disease,0,0,,1,1.0,1.0,1.0,0.638888889,0.7894736840000001,0.8808173840000001,0.6,0.7494368553161621,0.49729129709303377
201,202,2/12/20 4:35,wound,Injury wounds,0,0,,1,1.0,1.0,1.0,0.526315789,0.384615385,0.640541121,0.454545455,0.3057609498500824,0.6138314306735992
202,203,2/12/20 4:35,wound,Injury wounds,0,0,,1,1.0,1.0,1.0,0.526315789,0.384615385,0.640541121,0.454545455,0.3114340305328369,0.6138314306735992
203,204,2/12/20 4:35,wound,Injury wounds,0,0,,1,1.0,1.0,1.0,0.526315789,0.384615385,0.640541121,0.454545455,0.3114340901374817,0.6138314306735992
204,205,2/12/20 4:35,wound,Injury wounds,0,0,,1,1.0,1.0,1.0,0.526315789,0.384615385,0.640541121,0.454545455,0.3114340901374817,0.6138314306735992
205,206,2/12/20 4:36,atrial fibrillation,Atrial Fibrillation,0,0,Heart Atrium,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9442281723022461,1.0
206,207,2/12/20 4:37,atrial fibrillation,Atrial Fibrillation,0,0,Heart Atrium,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9409094452857971,1.0
207,208,2/12/20 4:37,atrial fibrillation,Atrial Fibrillation,0,0,Heart Atrium,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9407982230186462,1.0
208,209,2/12/20 4:37,atrial fibrillation,Atrial Fibrillation,0,0,Heart Atrium,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9407945871353149,1.0
209,210,2/12/20 4:38,stroke,Cerebrovascular accident,0,0,Arteries,1,1.0,1.0,1.0,0.263157895,0.125,0.563425779,0.294117647,0.31824013590812683,0.44802550226449966
210,211,2/12/20 4:38,stroke,Cerebrovascular accident,0,0,,1,1.0,1.0,1.0,0.263157895,0.125,0.563425779,0.294117647,0.31919148564338684,0.44802550226449966
211,212,2/12/20 4:39,stroke,Cerebrovascular accident,0,0,Structure of middle cerebral artery,1,1.0,1.0,1.0,0.263157895,0.125,0.563425779,0.294117647,0.31923800706863403,0.44802550226449966
212,213,2/12/20 4:45,anemia,Anemia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.9324120879173279,1.0
213,214,2/12/20 4:46,anemia,Anemia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.932092010974884,1.0
214,215,2/12/20 4:46,anemia,Anemia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.9320918917655945,1.0
215,216,2/12/20 4:46,anemia,Anemia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.9320918917655945,1.0
216,217,2/12/20 4:47,anemia,Anemia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.9320918917655945,1.0
217,218,2/12/20 4:48,Endo,Endometriosis,0,0,,1,1.0,1.0,1.0,0.0,0.307692308,0.23130184399999998,0.4,0.26013511419296265,0.020442919805645943
218,219,2/12/20 4:48,Endo,Endometriosis,0,0,,1,1.0,1.0,1.0,0.0,0.307692308,0.23130184399999998,0.4,0.2616903781890869,0.020442919805645943
219,220,2/12/20 4:48,endo,Endometriosis,0,0,,1,1.0,1.0,1.0,0.0,0.307692308,0.23130184399999998,0.4,0.26169219613075256,0.020442919805645943
220,221,2/12/20 4:48,endo,Endometriosis,0,0,,1,1.0,1.0,1.0,0.0,0.307692308,0.23130184399999998,0.4,0.26169222593307495,0.020442919805645943
221,222,2/12/20 4:49,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.3775267004966736,0.5401609912514687
222,223,2/12/20 4:49,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.37767472863197327,0.5401609912514687
223,224,2/12/20 4:49,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.37767088413238525,0.5401609912514687
224,225,2/12/20 4:50,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.583333333,0.37767067551612854,0.5401609912514687
225,226,2/12/20 4:50,Diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.5302056670188904,0.7833923250436783
226,227,2/12/20 4:50,Diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.529937744140625,0.7833923250436783
227,228,2/12/20 4:51,Diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.5299375057220459,0.7833923250436783
228,229,2/12/20 4:51,erythema,Erythema,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9224665760993958,1.0
229,230,2/12/20 4:52,erythema,Erythema,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9231241345405579,1.0
230,231,2/12/20 4:52,Obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.571428571,0.6506964564323425,0.6450700163841248
231,232,2/12/20 4:53,obesity,Obesity,0,0,Knee,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.933254063129425,1.0
232,233,2/12/20 4:53,obesity,Obesity,0,0,Knee,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9328652620315552,1.0
233,234,2/12/20 4:56,infection,Communicable Diseases,0,0,,0,,,,0.0,0.14285714300000002,0.368595585,0.3125,0.3830934166908264,0.26560360938310623
234,235,2/12/20 4:56,infection,Communicable Diseases,0,0,,0,,,,0.0,0.14285714300000002,0.368595585,0.3125,0.3819189667701721,0.26560360938310623
235,236,2/12/20 4:57,Infectious,Communicable Diseases,0,0,,0,,,,0.0,0.19047619,0.543874189,0.41176470600000004,0.34697583317756653,0.37813355028629303
236,237,2/12/20 4:57,drug allergies,Drug Allergy,1,0,,1,1.0,1.0,1.0,1.277777778,0.7857142859999999,0.8555439109999999,0.46153846200000004,0.7664516568183899,0.5855284631252289
237,238,2/12/20 4:57,drug allergies,Drug Allergy,1,0,,1,1.0,1.0,1.0,1.277777778,0.7857142859999999,0.8555439109999999,0.46153846200000004,0.7687626481056213,0.5855284631252289
238,239,2/12/20 4:57,drug allergies,Drug Allergy,1,0,,1,1.0,1.0,1.0,1.277777778,0.7857142859999999,0.8555439109999999,0.46153846200000004,0.768815815448761,0.5855284631252289
239,240,2/12/20 4:58,drug allergies,Drug Allergy,1,0,,1,1.0,1.0,1.0,1.277777778,0.7857142859999999,0.8555439109999999,0.46153846200000004,0.768816351890564,0.5855284631252289
240,241,2/12/20 4:59,syndrome,Adenohypophyseal Diseases,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.29352375864982605,0.2444034218788147
241,242,2/12/20 5:00,anterior,Adenohypophyseal Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.16,0.171049237,0.3125,0.30032604932785034,-0.05468147061765194
242,243,2/12/20 5:00,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.3125,0.30163419246673584,-0.05468147061765194
243,244,2/12/20 5:01,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9404440522193909,1.0
244,245,2/12/20 5:01,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9375370740890503,1.0
245,246,2/12/20 5:02,IHSS,Idiopathic hypertrophic subaortic stenosis,0,0,,1,1.0,1.0,1.0,0.0,0.095238095,0.0,0.052631579000000005,0.4223950505256653,0.0
246,247,2/12/20 5:02,IHSS,Idiopathic hypertrophic subaortic stenosis,0,0,,1,1.0,1.0,1.0,0.0,0.095238095,0.0,0.052631579000000005,0.4228020906448364,0.0
247,248,2/12/20 5:02,IHSS,Idiopathic hypertrophic subaortic stenosis,0,0,,1,1.0,1.0,1.0,0.0,0.095238095,0.0,0.052631579000000005,0.4228023886680603,0.0
248,249,2/12/20 5:30,Infections,Infections of musculoskeletal system,0,0,,1,1.0,1.0,1.0,0.135135135,0.27777777800000003,0.338255769,0.5625,0.3673774003982544,0.32094337581656873
249,250,2/12/20 5:31,Infections,Infections of musculoskeletal system,0,0,,1,1.0,1.0,1.0,0.135135135,0.27777777800000003,0.338255769,0.5625,0.36966240406036377,0.32094337581656873
250,251,2/12/20 5:31,Infections,Infections of musculoskeletal system,0,0,,1,1.0,1.0,1.0,0.135135135,0.27777777800000003,0.338255769,0.5625,0.36966434121131897,0.32094337581656873
251,252,2/12/20 5:32,Infections,Infections of musculoskeletal system,0,0,,1,1.0,1.0,1.0,0.135135135,0.27777777800000003,0.338255769,0.5625,0.36966434121131897,0.32094337581656873
252,253,2/12/20 5:32,anemia,Infantile Neuroaxonal Dystrophy,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.833333333,0.2679421901702881,0.15214472760756811
253,254,2/12/20 5:34,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.2083861082792282,-0.06816376497348149
254,255,2/12/20 5:35,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.20870864391326904,-0.06816376497348149
255,256,2/12/20 5:36,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.20870880782604218,-0.06816376497348149
256,257,2/12/20 5:37,depression,Depressive disorder,0,0,,1,1.0,1.0,1.0,0.263157895,0.473684211,0.7141569259999999,0.636363636,0.6002978682518005,0.6816948726773262
257,258,2/12/20 5:38,Depression,Depressive disorder,0,0,,1,1.0,1.0,1.0,0.263157895,0.473684211,0.7141569259999999,0.636363636,0.5998923182487488,0.6816948726773262
258,259,2/12/20 5:38,Depression,Depressive disorder,0,0,,1,1.0,1.0,1.0,0.263157895,0.473684211,0.7141569259999999,0.636363636,0.5998930335044861,0.6816948726773262
259,260,2/12/20 5:39,depression,Depressive disorder,0,0,,1,1.0,1.0,1.0,0.263157895,0.473684211,0.7141569259999999,0.636363636,0.5998930335044861,0.6816948726773262
260,261,2/12/20 5:45,LAD,Leukocyte adhesion deficiency type 1,1,0,Anterior descending branch of left coronary artery,1,1.0,,1.0,0.0,0.234375,0.632856071,0.444444444,0.589167058467865,0.06331344370153688
261,262,2/12/20 5:45,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1.0,1.0,1.0,0.0,0.234375,0.632856071,0.444444444,0.5848061442375183,0.06331344370153688
262,263,2/12/20 5:46,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1.0,1.0,1.0,0.0,0.234375,0.632856071,0.444444444,0.584744393825531,0.06331344370153688
263,264,2/12/20 7:57,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9272653460502625,1.0
264,265,2/12/20 7:57,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.375,0.6513288021087646,0.6450700163841248
265,266,2/12/20 7:57,Obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.571428571,0.6510698795318604,0.6450700163841248
266,267,2/12/20 7:58,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9332539439201355,1.0
267,268,2/12/20 7:58,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.375,0.651333749294281,0.6450700163841248
268,269,2/12/20 7:59,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9332535862922668,1.0
269,270,2/12/20 7:59,Obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.571428571,0.651333749294281,0.6450700163841248
270,271,2/12/20 8:00,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9332535266876221,1.0
271,272,2/12/20 8:00,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9328652620315552,1.0
272,273,2/12/20 8:01,obesity,Obesity,0,0,Neck,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.9328649044036865,1.0
273,274,2/12/20 8:01,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.932864785194397,1.0
274,275,2/12/20 8:03,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.375,0.651334822177887,0.6450700163841248
275,276,2/12/20 8:03,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.375,0.6510699987411499,0.6450700163841248
276,277,2/12/20 8:03,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.375,0.6510687470436096,0.6450700163841248
277,278,2/12/20 8:08,pneumoniae,Pneumonia,0,0,,1,1.0,1.0,1.0,0.5,0.9,0.244303152,0.7777777779999999,0.6613755822181702,0.42700546979904175
278,279,2/12/20 8:10,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9355154633522034,1.0
279,280,2/12/20 8:11,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364203214645386,1.0
280,281,2/12/20 8:12,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.936420738697052,1.0
281,282,2/12/20 8:12,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.936420738697052,1.0
282,283,2/12/20 8:12,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
283,284,2/12/20 8:13,pneumonia,Pneumonia,0,0,,1,1.0,0.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
284,285,2/12/20 8:13,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
285,286,2/12/20 8:14,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364205598831177,1.0
286,287,2/12/20 8:14,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
287,288,2/12/20 8:15,Pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.936420738697052,1.0
288,289,2/12/20 8:15,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364205598831177,1.0
289,290,2/12/20 8:16,pneumonia,Pneumonia,0,0,Chest,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
290,291,2/12/20 8:18,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
291,292,2/12/20 8:19,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
292,293,2/12/20 8:19,pneumonia,Pneumonia,0,0,Lung,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
293,294,2/12/20 8:20,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
294,295,2/12/20 8:20,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.936420738697052,1.0
295,296,2/12/20 8:20,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
296,297,2/12/20 8:21,Pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9364206194877625,1.0
297,298,2/12/20 8:21,pneumoniae,Pneumonia,0,0,,1,1.0,1.0,1.0,0.5,0.9,0.244303152,0.7777777779999999,0.6619064211845398,0.42700546979904175
298,299,2/12/20 8:21,PNEUMONIA,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.066666667,0.935515284538269,1.0
299,300,2/12/20 8:22,Pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9364203214645386,1.0
300,301,2/12/20 8:22,pneumonia,Pneumonia,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.936420738697052,1.0
301,302,2/12/20 8:22,pneumonia,Pneumonia,0,0,,1,1.0,0.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
302,303,2/12/20 8:24,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.936420738697052,1.0
303,304,2/12/20 8:24,PNEUMONIA,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.066666667,0.9364206194877625,1.0
304,305,2/12/20 8:25,pneumonia,Pneumonia,0,0,Right lung,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
305,306,2/12/20 8:26,pneumonia,Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777779999999,0.9364206194877625,1.0
306,307,2/12/20 17:46,heart failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9380245208740234,1.0
307,308,2/12/20 17:59,heart failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354894757270813,1.0
308,309,2/12/20 18:04,heart failure,Heart failure,0,1,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354610443115234,1.0
309,310,2/12/20 18:05,heart failure,Heart failure,0,0,Heart,1,0.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354608654975891,1.0
310,311,2/12/20 18:12,Heart failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9354608654975891,1.0
311,312,2/12/20 18:12,HEART FAILURE,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.111111111,0.9354608058929443,1.0
312,313,2/12/20 18:12,HEART FAILURE,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.111111111,0.9354608654975891,1.0
313,314,2/12/20 18:13,heart failure,Heart failure,0,0,Heart,1,0.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354608058929443,1.0
314,315,2/12/20 18:13,heart failure,Heart failure,0,0,Heart,1,0.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354609251022339,1.0
315,316,2/12/20 18:13,heart failure,Heart failure,0,0,Heart,1,0.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354609847068787,1.0
316,317,2/12/20 18:15,Heart Failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354609847068787,1.0
317,318,2/12/20 18:15,heart failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354609847068787,1.0
318,319,2/12/20 18:15,heart failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354608654975891,1.0
319,320,2/12/20 18:15,heart failure,Heart failure,0,0,Heart,1,1.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354608654975891,1.0
320,321,2/12/20 18:16,heart failure,Heart failure,0,0,Heart,1,1.0,0.0,1.0,1.0,1.0,1.0,0.818181818,0.9354609847068787,1.0
321,322,2/12/20 18:17,heart failure,Heart failure,0,0,Heart,1,0.0,1.0,1.0,1.0,1.0,1.0,0.818181818,0.9354608654975891,1.0
322,323,2/12/20 18:25,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.20640520751476288,-0.06816376497348149
323,324,2/12/20 18:25,Plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.15,0.2087070643901825,-0.06816376497348149
324,325,2/12/20 18:26,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.045454545,0.2087087780237198,-0.06816376497348149
325,326,2/12/20 18:26,Plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.15,0.20870880782604218,-0.06816376497348149
326,327,2/12/20 18:43,infection,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.14285714300000002,0.368595585,0.3125,0.3819149136543274,0.26560360938310623
327,328,2/12/20 18:43,infectious,Communicable Diseases,0,0,,1,0.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.3469732105731964,0.37813355028629303
328,329,2/12/20 18:44,infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.3473728895187378,0.37813355028629303
329,330,2/12/20 18:44,infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.34737226366996765,0.37813355028629303
330,331,2/12/20 18:44,infectious,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.4375,0.34737223386764526,0.37813355028629303
331,332,2/12/20 19:24,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.9397602081298828,1.0
332,333,2/12/20 19:25,heart attack,Myocardial Infarction,0,1,Heart,1,0.0,1.0,1.0,0.0,0.23809523800000001,0.481526911,0.294117647,0.5950506329536438,0.3457068130373955
333,334,2/12/20 19:29,myocardial infarction,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9358780980110168,1.0
334,335,2/12/20 19:30,MYOCARDIAL INFARCTION,Myocardial Infarction,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.9373654127120972,1.0
335,336,2/12/20 19:31,Hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.6139721274375916,0.536808118224144
336,337,2/12/20 19:31,myocardial infarction,Myocardial Infarction,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.9391910433769226,1.0
337,338,2/12/20 19:31,htn,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.5,0.6140021681785583,0.536808118224144
